user_id,item_id,category_id,pay_time,order_id_pseudo
309799,2377252,245312,2017-11-28 22:48:45,309799_2377252_2017-11-28 22:48:45
37945,951044,3826089,2017-11-28 22:49:45,37945_951044_2017-11-28 22:49:45
996305,2028508,4974254,2017-11-28 22:54:23,996305_2028508_2017-11-28 22:54:23
104748,2883321,1813610,2017-11-28 22:54:29,104748_2883321_2017-11-28 22:54:29
247459,3211900,3371868,2017-11-28 22:57:14,247459_3211900_2017-11-28 22:57:14
136059,4489823,1320293,2017-11-28 22:59:27,136059_4489823_2017-11-28 22:59:27
650506,4619394,4015820,2017-11-28 23:00:20,650506_4619394_2017-11-28 23:00:20
268495,282672,2926020,2017-11-28 23:00:23,268495_282672_2017-11-28 23:00:23
426430,3363556,2691737,2017-11-28 23:01:43,426430_3363556_2017-11-28 23:01:43
57352,3031372,4197599,2017-11-28 23:03:02,57352_3031372_2017-11-28 23:03:02
915358,3340626,5071267,2017-11-28 23:05:55,915358_3340626_2017-11-28 23:05:55
843830,177236,4159072,2017-11-28 23:07:12,843830_177236_2017-11-28 23:07:12
715792,4768158,381850,2017-11-28 23:10:34,715792_4768158_2017-11-28 23:10:34
304464,1283660,4181361,2017-11-28 23:11:44,304464_1283660_2017-11-28 23:11:44
76461,2436854,4082778,2017-11-28 23:15:55,76461_2436854_2017-11-28 23:15:55
157032,1731406,1299190,2017-11-28 23:16:44,157032_1731406_2017-11-28 23:16:44
643780,4238924,4048584,2017-11-28 23:19:50,643780_4238924_2017-11-28 23:19:50
955357,2131513,893651,2017-11-28 23:21:06,955357_2131513_2017-11-28 23:21:06
316974,1898222,772894,2017-11-28 23:28:34,316974_1898222_2017-11-28 23:28:34
394795,2052204,1664190,2017-11-28 23:29:50,394795_2052204_2017-11-28 23:29:50
673344,2780055,866301,2017-11-28 23:29:50,673344_2780055_2017-11-28 23:29:50
282644,853003,2448593,2017-11-28 23:29:59,282644_853003_2017-11-28 23:29:59
803196,3138846,2970453,2017-11-28 23:32:51,803196_3138846_2017-11-28 23:32:51
386628,89334,2640118,2017-11-28 23:33:28,386628_89334_2017-11-28 23:33:28
526287,3368605,4015820,2017-11-28 23:36:10,526287_3368605_2017-11-28 23:36:10
758811,2349573,3439012,2017-11-28 23:37:43,758811_2349573_2017-11-28 23:37:43
475594,1374372,634390,2017-11-28 23:39:26,475594_1374372_2017-11-28 23:39:26
26230,379818,888094,2017-11-28 23:41:23,26230_379818_2017-11-28 23:41:23
500355,2478349,4758477,2017-11-28 23:41:37,500355_2478349_2017-11-28 23:41:37
500355,3181948,3598912,2017-11-28 23:41:37,500355_3181948_2017-11-28 23:41:37
396499,2908317,1265358,2017-11-28 23:47:04,396499_2908317_2017-11-28 23:47:04
145857,3642276,4801426,2017-11-28 23:47:27,145857_3642276_2017-11-28 23:47:27
619841,3953267,2529187,2017-11-28 23:51:22,619841_3953267_2017-11-28 23:51:22
991601,1910915,1879194,2017-11-28 23:51:27,991601_1910915_2017-11-28 23:51:27
957998,2834044,344221,2017-11-28 23:51:34,957998_2834044_2017-11-28 23:51:34
633232,699177,865039,2017-11-28 23:52:58,633232_699177_2017-11-28 23:52:58
171852,4165249,2204097,2017-11-28 23:53:06,171852_4165249_2017-11-28 23:53:06
965811,4741571,2533863,2017-11-28 23:53:06,965811_4741571_2017-11-28 23:53:06
118202,4296993,3747017,2017-11-28 23:55:08,118202_4296993_2017-11-28 23:55:08
337113,696855,200278,2017-11-28 23:56:59,337113_696855_2017-11-28 23:56:59
884269,5047628,965809,2017-11-28 23:58:09,884269_5047628_2017-11-28 23:58:09
453788,4192527,4804883,2017-11-28 23:58:27,453788_4192527_2017-11-28 23:58:27
196437,4737166,4222240,2017-11-28 23:58:46,196437_4737166_2017-11-28 23:58:46
544992,4862694,1051370,2017-11-28 23:59:30,544992_4862694_2017-11-28 23:59:30
221724,652651,113102,2017-11-29 00:00:15,221724_652651_2017-11-29 00:00:15
144937,3727077,3607361,2017-11-29 00:01:07,144937_3727077_2017-11-29 00:01:07
169862,5088569,339580,2017-11-29 00:01:35,169862_5088569_2017-11-29 00:01:35
364329,2038763,69607,2017-11-29 00:08:19,364329_2038763_2017-11-29 00:08:19
869808,2897462,3904106,2017-11-29 00:09:05,869808_2897462_2017-11-29 00:09:05
844015,2683870,4241245,2017-11-29 00:10:55,844015_2683870_2017-11-29 00:10:55
254083,4828228,2033408,2017-11-29 00:12:23,254083_4828228_2017-11-29 00:12:23
493159,849814,155091,2017-11-29 00:12:54,493159_849814_2017-11-29 00:12:54
394795,2290953,4514070,2017-11-29 00:14:08,394795_2290953_2017-11-29 00:14:08
162422,179532,1733868,2017-11-29 00:14:16,162422_179532_2017-11-29 00:14:16
689118,2877868,3299155,2017-11-29 00:14:55,689118_2877868_2017-11-29 00:14:55
528734,563823,4217906,2017-11-29 00:15:25,528734_563823_2017-11-29 00:15:25
519573,2768105,4217906,2017-11-29 00:15:54,519573_2768105_2017-11-29 00:15:54
725,3990922,903809,2017-11-29 00:16:01,725_3990922_2017-11-29 00:16:01
272317,1250190,2141039,2017-11-29 00:16:20,272317_1250190_2017-11-29 00:16:20
13902,4884224,4719814,2017-11-29 00:19:24,13902_4884224_2017-11-29 00:19:24
664831,2989573,4731191,2017-11-29 00:20:23,664831_2989573_2017-11-29 00:20:23
400956,3696642,570735,2017-11-29 00:21:22,400956_3696642_2017-11-29 00:21:22
345543,4526002,4921805,2017-11-29 00:23:15,345543_4526002_2017-11-29 00:23:15
575505,3163923,102272,2017-11-29 00:23:28,575505_3163923_2017-11-29 00:23:28
57987,4117336,2896142,2017-11-29 00:23:41,57987_4117336_2017-11-29 00:23:41
167695,2779361,5034390,2017-11-29 00:24:10,167695_2779361_2017-11-29 00:24:10
390649,2441162,67918,2017-11-29 00:25:09,390649_2441162_2017-11-29 00:25:09
165773,3178277,1595193,2017-11-29 00:25:19,165773_3178277_2017-11-29 00:25:19
482511,2030605,2920476,2017-11-29 00:25:35,482511_2030605_2017-11-29 00:25:35
102914,3482376,4462359,2017-11-29 00:26:07,102914_3482376_2017-11-29 00:26:07
488581,4416669,4391936,2017-11-29 00:28:03,488581_4416669_2017-11-29 00:28:03
136680,559741,3183680,2017-11-29 00:30:24,136680_559741_2017-11-29 00:30:24
1014976,333655,1030192,2017-11-29 00:32:33,1014976_333655_2017-11-29 00:32:33
190304,1888608,4338029,2017-11-29 00:33:17,190304_1888608_2017-11-29 00:33:17
95177,4670528,611849,2017-11-29 00:34:04,95177_4670528_2017-11-29 00:34:04
793729,2444490,4370528,2017-11-29 00:34:30,793729_2444490_2017-11-29 00:34:30
183964,932783,4558987,2017-11-29 00:34:53,183964_932783_2017-11-29 00:34:53
497614,1331682,2042400,2017-11-29 00:35:05,497614_1331682_2017-11-29 00:35:05
68267,4245608,2735466,2017-11-29 00:35:21,68267_4245608_2017-11-29 00:35:21
68267,976319,2735466,2017-11-29 00:35:21,68267_976319_2017-11-29 00:35:21
112773,3403645,3607361,2017-11-29 00:37:16,112773_3403645_2017-11-29 00:37:16
182621,4471355,1973012,2017-11-29 00:37:18,182621_4471355_2017-11-29 00:37:18
406070,246947,2940518,2017-11-29 00:37:20,406070_246947_2017-11-29 00:37:20
642051,3529774,2085893,2017-11-29 00:38:58,642051_3529774_2017-11-29 00:38:58
53965,2015561,4170419,2017-11-29 00:39:12,53965_2015561_2017-11-29 00:39:12
945933,4205964,4801426,2017-11-29 00:39:30,945933_4205964_2017-11-29 00:39:30
768177,1530599,105131,2017-11-29 00:39:31,768177_1530599_2017-11-29 00:39:31
9451,2589252,3882202,2017-11-29 00:39:35,9451_2589252_2017-11-29 00:39:35
699016,3910777,432523,2017-11-29 00:40:11,699016_3910777_2017-11-29 00:40:11
317187,1671989,4958794,2017-11-29 00:40:16,317187_1671989_2017-11-29 00:40:16
132860,2995341,1007732,2017-11-29 00:42:22,132860_2995341_2017-11-29 00:42:22
744357,2293975,1936748,2017-11-29 00:42:43,744357_2293975_2017-11-29 00:42:43
577037,716883,4606718,2017-11-29 00:43:18,577037_716883_2017-11-29 00:43:18
897295,3514890,2355072,2017-11-29 00:43:37,897295_3514890_2017-11-29 00:43:37
361567,5022131,1349561,2017-11-29 00:46:30,361567_5022131_2017-11-29 00:46:30
709996,1686846,267209,2017-11-29 00:46:50,709996_1686846_2017-11-29 00:46:50
737350,1309962,61626,2017-11-29 00:47:55,737350_1309962_2017-11-29 00:47:55
209873,2374042,4159072,2017-11-29 00:48:47,209873_2374042_2017-11-29 00:48:47
341677,2269646,1467750,2017-11-29 00:48:56,341677_2269646_2017-11-29 00:48:56
552751,739634,1043312,2017-11-29 00:49:03,552751_739634_2017-11-29 00:49:03
612940,621625,3155703,2017-11-29 00:49:21,612940_621625_2017-11-29 00:49:21
179373,3024906,4444302,2017-11-29 00:50:12,179373_3024906_2017-11-29 00:50:12
392292,4142152,2465336,2017-11-29 00:50:23,392292_4142152_2017-11-29 00:50:23
789723,2015045,3645362,2017-11-29 00:50:50,789723_2015045_2017-11-29 00:50:50
940765,1823620,831271,2017-11-29 00:51:36,940765_1823620_2017-11-29 00:51:36
922747,1958797,2640118,2017-11-29 00:52:08,922747_1958797_2017-11-29 00:52:08
627931,3265162,4789432,2017-11-29 00:52:34,627931_3265162_2017-11-29 00:52:34
74213,3225868,3001296,2017-11-29 00:53:45,74213_3225868_2017-11-29 00:53:45
893957,532443,2732466,2017-11-29 00:54:24,893957_532443_2017-11-29 00:54:24
981222,5123646,2221749,2017-11-29 00:55:02,981222_5123646_2017-11-29 00:55:02
606133,1173181,1231891,2017-11-29 00:55:56,606133_1173181_2017-11-29 00:55:56
29174,1371610,4170419,2017-11-29 00:56:40,29174_1371610_2017-11-29 00:56:40
191391,358769,3967525,2017-11-29 00:57:41,191391_358769_2017-11-29 00:57:41
248054,2327789,358773,2017-11-29 00:57:56,248054_2327789_2017-11-29 00:57:56
1010878,1499265,2735466,2017-11-29 00:57:58,1010878_1499265_2017-11-29 00:57:58
579791,70820,3189162,2017-11-29 00:58:02,579791_70820_2017-11-29 00:58:02
643130,2743318,5053508,2017-11-29 01:00:11,643130_2743318_2017-11-29 01:00:11
163890,3551893,1349561,2017-11-29 01:02:53,163890_3551893_2017-11-29 01:02:53
858230,4606176,866301,2017-11-29 01:04:07,858230_4606176_2017-11-29 01:04:07
491838,3711400,149192,2017-11-29 01:04:48,491838_3711400_2017-11-29 01:04:48
994408,170587,4697972,2017-11-29 01:05:01,994408_170587_2017-11-29 01:05:01
589656,2506287,381850,2017-11-29 01:05:09,589656_2506287_2017-11-29 01:05:09
363786,1525398,2520377,2017-11-29 01:06:01,363786_1525398_2017-11-29 01:06:01
475110,3708719,3002561,2017-11-29 01:06:08,475110_3708719_2017-11-29 01:06:08
646771,45083,1567637,2017-11-29 01:07:25,646771_45083_2017-11-29 01:07:25
503168,424784,2572604,2017-11-29 01:08:32,503168_424784_2017-11-29 01:08:32
285861,642643,3607361,2017-11-29 01:10:29,285861_642643_2017-11-29 01:10:29
928603,5068893,4606718,2017-11-29 01:10:56,928603_5068893_2017-11-29 01:10:56
499194,1707703,4242717,2017-11-29 01:12:00,499194_1707703_2017-11-29 01:12:00
554467,4880643,965809,2017-11-29 01:13:13,554467_4880643_2017-11-29 01:13:13
764915,4415642,542584,2017-11-29 01:13:29,764915_4415642_2017-11-29 01:13:29
998011,2417300,4159072,2017-11-29 01:13:30,998011_2417300_2017-11-29 01:13:30
652271,2207400,1920171,2017-11-29 01:13:36,652271_2207400_2017-11-29 01:13:36
691195,1710695,2885642,2017-11-29 01:13:52,691195_1710695_2017-11-29 01:13:52
579358,4195564,3619575,2017-11-29 01:14:41,579358_4195564_2017-11-29 01:14:41
777160,4979289,1080785,2017-11-29 01:15:19,777160_4979289_2017-11-29 01:15:19
6846,2541627,2640118,2017-11-29 01:15:32,6846_2541627_2017-11-29 01:15:32
837106,669437,2640118,2017-11-29 01:16:06,837106_669437_2017-11-29 01:16:06
780050,680261,1936748,2017-11-29 01:16:07,780050_680261_2017-11-29 01:16:07
375265,2383610,1851156,2017-11-29 01:16:41,375265_2383610_2017-11-29 01:16:41
873841,4398082,2926020,2017-11-29 01:17:25,873841_4398082_2017-11-29 01:17:25
382307,4301536,2371594,2017-11-29 01:18:27,382307_4301536_2017-11-29 01:18:27
570282,1824817,119741,2017-11-29 01:18:33,570282_1824817_2017-11-29 01:18:33
347721,2503760,2729260,2017-11-29 01:18:44,347721_2503760_2017-11-29 01:18:44
954116,978637,2926020,2017-11-29 01:19:24,954116_978637_2017-11-29 01:19:24
597938,2963849,4217906,2017-11-29 01:20:29,597938_2963849_2017-11-29 01:20:29
490810,2616800,2640118,2017-11-29 01:22:58,490810_2616800_2017-11-29 01:22:58
750076,4990937,4756105,2017-11-29 01:23:02,750076_4990937_2017-11-29 01:23:02
671136,3889280,2370324,2017-11-29 01:23:40,671136_3889280_2017-11-29 01:23:40
646445,341129,2735466,2017-11-29 01:23:43,646445_341129_2017-11-29 01:23:43
703911,287959,2550060,2017-11-29 01:23:43,703911_287959_2017-11-29 01:23:43
239803,3987858,3343095,2017-11-29 01:24:32,239803_3987858_2017-11-29 01:24:32
608702,3764898,796856,2017-11-29 01:24:59,608702_3764898_2017-11-29 01:24:59
152378,4037688,3879225,2017-11-29 01:25:25,152378_4037688_2017-11-29 01:25:25
610959,3894249,4022701,2017-11-29 01:25:46,610959_3894249_2017-11-29 01:25:46
863590,3287590,3439012,2017-11-29 01:26:20,863590_3287590_2017-11-29 01:26:20
122393,3772873,285583,2017-11-29 01:26:37,122393_3772873_2017-11-29 01:26:37
996990,3274471,3336289,2017-11-29 01:26:40,996990_3274471_2017-11-29 01:26:40
596344,3791602,108793,2017-11-29 01:26:58,596344_3791602_2017-11-29 01:26:58
1002837,4636622,58498,2017-11-29 01:28:44,1002837_4636622_2017-11-29 01:28:44
196928,756231,3800818,2017-11-29 01:29:18,196928_756231_2017-11-29 01:29:18
102972,2101865,200278,2017-11-29 01:30:01,102972_2101865_2017-11-29 01:30:01
65876,5003764,4756105,2017-11-29 01:30:52,65876_5003764_2017-11-29 01:30:52
418520,3054946,2640118,2017-11-29 01:31:04,418520_3054946_2017-11-29 01:31:04
389800,1496007,4145813,2017-11-29 01:31:08,389800_1496007_2017-11-29 01:31:08
703970,421443,1464116,2017-11-29 01:31:48,703970_421443_2017-11-29 01:31:48
344255,763134,1485951,2017-11-29 01:31:54,344255_763134_2017-11-29 01:31:54
98382,69656,4350978,2017-11-29 01:32:05,98382_69656_2017-11-29 01:32:05
160957,4056906,3231625,2017-11-29 01:32:29,160957_4056906_2017-11-29 01:32:29
907098,5097832,2812993,2017-11-29 01:32:50,907098_5097832_2017-11-29 01:32:50
661567,1620676,4690421,2017-11-29 01:34:16,661567_1620676_2017-11-29 01:34:16
931331,1910299,1628657,2017-11-29 01:35:06,931331_1910299_2017-11-29 01:35:06
568123,4238394,85955,2017-11-29 01:35:25,568123_4238394_2017-11-29 01:35:25
679583,3050512,4606718,2017-11-29 01:35:51,679583_3050512_2017-11-29 01:35:51
234093,3345494,941949,2017-11-29 01:36:11,234093_3345494_2017-11-29 01:36:11
633249,586183,90791,2017-11-29 01:36:12,633249_586183_2017-11-29 01:36:12
567137,2642472,2558204,2017-11-29 01:37:36,567137_2642472_2017-11-29 01:37:36
799846,3198406,1980111,2017-11-29 01:38:01,799846_3198406_2017-11-29 01:38:01
163761,4933029,1299190,2017-11-29 01:38:22,163761_4933029_2017-11-29 01:38:22
531261,1925177,1789614,2017-11-29 01:38:50,531261_1925177_2017-11-29 01:38:50
119832,4041100,2640118,2017-11-29 01:39:00,119832_4041100_2017-11-29 01:39:00
233595,1370374,3747017,2017-11-29 01:39:18,233595_1370374_2017-11-29 01:39:18
36246,2223135,4274907,2017-11-29 01:40:12,36246_2223135_2017-11-29 01:40:12
609432,4679497,1008109,2017-11-29 01:40:31,609432_4679497_2017-11-29 01:40:31
549849,1366808,3776866,2017-11-29 01:41:34,549849_1366808_2017-11-29 01:41:34
339904,2109870,2520377,2017-11-29 01:41:36,339904_2109870_2017-11-29 01:41:36
557444,4971109,800581,2017-11-29 01:42:28,557444_4971109_2017-11-29 01:42:28
911804,3519912,5012555,2017-11-29 01:43:51,911804_3519912_2017-11-29 01:43:51
275392,2700414,2520771,2017-11-29 01:44:44,275392_2700414_2017-11-29 01:44:44
281772,3834776,4921617,2017-11-29 01:45:10,281772_3834776_2017-11-29 01:45:10
312595,1206307,411153,2017-11-29 01:46:31,312595_1206307_2017-11-29 01:46:31
296456,2835628,3409740,2017-11-29 01:46:36,296456_2835628_2017-11-29 01:46:36
984384,373561,3604509,2017-11-29 01:47:00,984384_373561_2017-11-29 01:47:00
966795,4314945,883960,2017-11-29 01:47:27,966795_4314945_2017-11-29 01:47:27
104859,1887118,149192,2017-11-29 01:47:42,104859_1887118_2017-11-29 01:47:42
35030,1208830,3637084,2017-11-29 01:48:01,35030_1208830_2017-11-29 01:48:01
566430,3665184,4690421,2017-11-29 01:48:07,566430_3665184_2017-11-29 01:48:07
441855,1959141,4801426,2017-11-29 01:48:30,441855_1959141_2017-11-29 01:48:30
664075,2848369,642223,2017-11-29 01:49:25,664075_2848369_2017-11-29 01:49:25
649893,2183338,2311290,2017-11-29 01:49:43,649893_2183338_2017-11-29 01:49:43
595093,2724030,3034658,2017-11-29 01:50:25,595093_2724030_2017-11-29 01:50:25
473968,3666951,579105,2017-11-29 01:50:43,473968_3666951_2017-11-29 01:50:43
331723,4713032,2885642,2017-11-29 01:50:45,331723_4713032_2017-11-29 01:50:45
794653,2072674,16766,2017-11-29 01:50:54,794653_2072674_2017-11-29 01:50:54
601354,703972,2476560,2017-11-29 01:51:57,601354_703972_2017-11-29 01:51:57
43879,2827903,902410,2017-11-29 01:52:24,43879_2827903_2017-11-29 01:52:24
1009248,2907323,903809,2017-11-29 01:52:57,1009248_2907323_2017-11-29 01:52:57
689122,91934,1792277,2017-11-29 01:54:18,689122_91934_2017-11-29 01:54:18
598454,4875298,940822,2017-11-29 01:54:57,598454_4875298_2017-11-29 01:54:57
141177,2536288,1920171,2017-11-29 01:54:59,141177_2536288_2017-11-29 01:54:59
521263,1948531,4357323,2017-11-29 01:55:19,521263_1948531_2017-11-29 01:55:19
738893,4320867,1216617,2017-11-29 01:56:13,738893_4320867_2017-11-29 01:56:13
323025,2711263,883960,2017-11-29 01:56:57,323025_2711263_2017-11-29 01:56:57
259889,371803,4357323,2017-11-29 01:57:40,259889_371803_2017-11-29 01:57:40
543279,1368001,1031083,2017-11-29 01:58:02,543279_1368001_2017-11-29 01:58:02
189401,5105888,2578647,2017-11-29 01:58:08,189401_5105888_2017-11-29 01:58:08
620769,1008833,965809,2017-11-29 01:58:39,620769_1008833_2017-11-29 01:58:39
202921,3550618,2297500,2017-11-29 01:58:51,202921_3550618_2017-11-29 01:58:51
239113,3215053,4784134,2017-11-29 01:59:25,239113_3215053_2017-11-29 01:59:25
313909,2913549,4756105,2017-11-29 01:59:26,313909_2913549_2017-11-29 01:59:26
98450,3156555,634390,2017-11-29 02:00:02,98450_3156555_2017-11-29 02:00:02
486605,1022346,2214984,2017-11-29 02:00:14,486605_1022346_2017-11-29 02:00:14
121889,510589,4789432,2017-11-29 02:01:06,121889_510589_2017-11-29 02:01:06
465171,2938440,4159072,2017-11-29 02:01:53,465171_2938440_2017-11-29 02:01:53
982343,2171638,1595193,2017-11-29 02:02:29,982343_2171638_2017-11-29 02:02:29
668884,4983092,4129924,2017-11-29 02:03:29,668884_4983092_2017-11-29 02:03:29
301456,4467302,1807416,2017-11-29 02:04:05,301456_4467302_2017-11-29 02:04:05
749931,1958190,4435957,2017-11-29 02:04:07,749931_1958190_2017-11-29 02:04:07
870855,1431927,3004853,2017-11-29 02:04:51,870855_1431927_2017-11-29 02:04:51
763417,59703,982926,2017-11-29 02:05:23,763417_59703_2017-11-29 02:05:23
733665,1624042,2885642,2017-11-29 02:05:28,733665_1624042_2017-11-29 02:05:28
603830,3647217,4643350,2017-11-29 02:05:31,603830_3647217_2017-11-29 02:05:31
778162,2230312,1516409,2017-11-29 02:05:40,778162_2230312_2017-11-29 02:05:40
655879,60802,4159072,2017-11-29 02:07:39,655879_60802_2017-11-29 02:07:39
1006510,3049197,2982027,2017-11-29 02:07:44,1006510_3049197_2017-11-29 02:07:44
331351,1484204,2520377,2017-11-29 02:08:10,331351_1484204_2017-11-29 02:08:10
449113,4528563,903809,2017-11-29 02:08:11,449113_4528563_2017-11-29 02:08:11
592059,931971,4159072,2017-11-29 02:08:59,592059_931971_2017-11-29 02:08:59
578849,3201805,1958275,2017-11-29 02:09:34,578849_3201805_2017-11-29 02:09:34
879190,1911169,2558204,2017-11-29 02:09:36,879190_1911169_2017-11-29 02:09:36
508879,3558103,2612027,2017-11-29 02:11:02,508879_3558103_2017-11-29 02:11:02
940498,325551,2520771,2017-11-29 02:11:02,940498_325551_2017-11-29 02:11:02
470407,4866458,2640118,2017-11-29 02:11:12,470407_4866458_2017-11-29 02:11:12
934330,114355,1789614,2017-11-29 02:11:23,934330_114355_2017-11-29 02:11:23
104393,1820343,542908,2017-11-29 02:11:44,104393_1820343_2017-11-29 02:11:44
274940,5091579,2735466,2017-11-29 02:11:51,274940_5091579_2017-11-29 02:11:51
602568,905888,3185664,2017-11-29 02:11:52,602568_905888_2017-11-29 02:11:52
686135,3261114,1019260,2017-11-29 02:12:39,686135_3261114_2017-11-29 02:12:39
944372,139736,4921617,2017-11-29 02:12:42,944372_139736_2017-11-29 02:12:42
707695,74823,5053508,2017-11-29 02:13:31,707695_74823_2017-11-29 02:13:31
489419,4845809,3758226,2017-11-29 02:14:09,489419_4845809_2017-11-29 02:14:09
400467,5143286,737184,2017-11-29 02:14:40,400467_5143286_2017-11-29 02:14:40
493786,3122135,1516409,2017-11-29 02:14:57,493786_3122135_2017-11-29 02:14:57
248752,2471334,1929875,2017-11-29 02:15:43,248752_2471334_2017-11-29 02:15:43
607007,738733,4643350,2017-11-29 02:16:23,607007_738733_2017-11-29 02:16:23
163844,2332155,2925160,2017-11-29 02:16:28,163844_2332155_2017-11-29 02:16:28
356845,3939215,2459106,2017-11-29 02:16:34,356845_3939215_2017-11-29 02:16:34
772218,1776435,3123784,2017-11-29 02:17:50,772218_1776435_2017-11-29 02:17:50
164751,1935167,1331853,2017-11-29 02:18:17,164751_1935167_2017-11-29 02:18:17
727536,4718133,3231625,2017-11-29 02:18:19,727536_4718133_2017-11-29 02:18:19
653080,1063344,2520771,2017-11-29 02:19:06,653080_1063344_2017-11-29 02:19:06
82413,1985694,4882154,2017-11-29 02:19:12,82413_1985694_2017-11-29 02:19:12
438628,4382153,149192,2017-11-29 02:19:41,438628_4382153_2017-11-29 02:19:41
685041,5046002,2218582,2017-11-29 02:19:53,685041_5046002_2017-11-29 02:19:53
56683,2040702,4308141,2017-11-29 02:20:19,56683_2040702_2017-11-29 02:20:19
304853,1469260,3206451,2017-11-29 02:20:26,304853_1469260_2017-11-29 02:20:26
936761,2350631,753984,2017-11-29 02:20:48,936761_2350631_2017-11-29 02:20:48
26223,3307863,366112,2017-11-29 02:21:19,26223_3307863_2017-11-29 02:21:19
481032,1262232,285583,2017-11-29 02:21:45,481032_1262232_2017-11-29 02:21:45
910864,3786063,3975787,2017-11-29 02:22:30,910864_3786063_2017-11-29 02:22:30
252133,4677714,542584,2017-11-29 02:22:59,252133_4677714_2017-11-29 02:22:59
655279,1458986,4672807,2017-11-29 02:23:30,655279_1458986_2017-11-29 02:23:30
169027,2351082,2632873,2017-11-29 02:24:54,169027_2351082_2017-11-29 02:24:54
174918,2757964,4756105,2017-11-29 02:24:59,174918_2757964_2017-11-29 02:24:59
278536,404844,4894095,2017-11-29 02:25:44,278536_404844_2017-11-29 02:25:44
224384,1045641,703487,2017-11-29 02:26:14,224384_1045641_2017-11-29 02:26:14
820384,3187092,1733466,2017-11-29 02:26:54,820384_3187092_2017-11-29 02:26:54
52493,3569485,3354571,2017-11-29 02:27:16,52493_3569485_2017-11-29 02:27:16
712313,5140176,4217906,2017-11-29 02:28:23,712313_5140176_2017-11-29 02:28:23
437228,414301,4331400,2017-11-29 02:28:26,437228_414301_2017-11-29 02:28:26
416993,947777,2640118,2017-11-29 02:28:47,416993_947777_2017-11-29 02:28:47
91246,1486097,4444302,2017-11-29 02:29:02,91246_1486097_2017-11-29 02:29:02
20701,3276674,1431810,2017-11-29 02:29:20,20701_3276674_2017-11-29 02:29:20
354400,4089868,2221749,2017-11-29 02:30:43,354400_4089868_2017-11-29 02:30:43
394803,110365,3880463,2017-11-29 02:30:44,394803_110365_2017-11-29 02:30:44
88348,4828661,2173477,2017-11-29 02:30:49,88348_4828661_2017-11-29 02:30:49
64738,508426,4962280,2017-11-29 02:30:55,64738_508426_2017-11-29 02:30:55
461094,3108933,4121939,2017-11-29 02:31:20,461094_3108933_2017-11-29 02:31:20
414996,2236662,4238676,2017-11-29 02:31:53,414996_2236662_2017-11-29 02:31:53
417402,2341202,4756105,2017-11-29 02:31:57,417402_2341202_2017-11-29 02:31:57
983447,2165523,634390,2017-11-29 02:32:03,983447_2165523_2017-11-29 02:32:03
198046,2404990,4083704,2017-11-29 02:32:23,198046_2404990_2017-11-29 02:32:23
237835,4942781,1888306,2017-11-29 02:32:41,237835_4942781_2017-11-29 02:32:41
1008528,975982,883960,2017-11-29 02:33:33,1008528_975982_2017-11-29 02:33:33
993963,3236648,1729993,2017-11-29 02:34:12,993963_3236648_2017-11-29 02:34:12
698109,2440937,1312642,2017-11-29 02:34:47,698109_2440937_2017-11-29 02:34:47
926975,1338006,2096639,2017-11-29 02:35:58,926975_1338006_2017-11-29 02:35:58
24729,3896118,411153,2017-11-29 02:36:16,24729_3896118_2017-11-29 02:36:16
312954,4017627,374584,2017-11-29 02:36:46,312954_4017627_2017-11-29 02:36:46
626839,566314,1203804,2017-11-29 02:37:11,626839_566314_2017-11-29 02:37:11
539548,712328,2452793,2017-11-29 02:37:12,539548_712328_2017-11-29 02:37:12
554195,1700097,1575622,2017-11-29 02:38:54,554195_1700097_2017-11-29 02:38:54
176521,1789516,3844144,2017-11-29 02:39:07,176521_1789516_2017-11-29 02:39:07
537469,1253992,3158249,2017-11-29 02:39:11,537469_1253992_2017-11-29 02:39:11
553782,47542,866301,2017-11-29 02:39:57,553782_47542_2017-11-29 02:39:57
569949,3837454,2885642,2017-11-29 02:41:19,569949_3837454_2017-11-29 02:41:19
329157,2097574,2735466,2017-11-29 02:41:23,329157_2097574_2017-11-29 02:41:23
700657,1647640,1697889,2017-11-29 02:41:41,700657_1647640_2017-11-29 02:41:41
68109,2007671,4145813,2017-11-29 02:41:53,68109_2007671_2017-11-29 02:41:53
720553,4849636,2520377,2017-11-29 02:42:01,720553_4849636_2017-11-29 02:42:01
676852,4153004,1575622,2017-11-29 02:42:27,676852_4153004_2017-11-29 02:42:27
516561,2397107,3381217,2017-11-29 02:42:45,516561_2397107_2017-11-29 02:42:45
551130,4548409,4141018,2017-11-29 02:42:47,551130_4548409_2017-11-29 02:42:47
326904,3122192,4145813,2017-11-29 02:43:03,326904_3122192_2017-11-29 02:43:03
749618,3372703,873792,2017-11-29 02:43:07,749618_3372703_2017-11-29 02:43:07
145626,4017183,3065645,2017-11-29 02:43:08,145626_4017183_2017-11-29 02:43:08
280539,250603,2465336,2017-11-29 02:43:39,280539_250603_2017-11-29 02:43:39
536628,3673010,2465336,2017-11-29 02:43:48,536628_3673010_2017-11-29 02:43:48
492408,816802,4969568,2017-11-29 02:45:17,492408_816802_2017-11-29 02:45:17
757510,822981,4580532,2017-11-29 02:45:48,757510_822981_2017-11-29 02:45:48
757510,1028641,4580532,2017-11-29 02:45:48,757510_1028641_2017-11-29 02:45:48
